protocol,latency,hops,oob_interaction,correct
cpex,1621.245,6,4,1
cpex,755.8,3,2,1
cpex,666.389,4,2,1
cpex,1243.006,6,4,1
cpex,994.992,4,4,1
cpex,326.343,4,2,1
cpex,1339.375,6,4,1
cpex,744.648,4,2,1
cpex,644.598,3,2,1
cpex,644.631,6,2,1
cpex,746.205,6,2,1
cpex,741.917,3,2,1
cpex,835.949,3,2,1
cpex,629.624,3,2,1
cpex,526.775,4,2,1
cpex,505.887,4,2,1
cpex,745.798,4,2,1
cpex,747.849,4,2,1
cpex,448.192,3,2,1
cpex,483.695,5,2,1
cpex,1317.99,4,4,1
cpex,505.008,4,2,1
cpex,646.491,3,2,1
cpex,654.212,5,2,1
cpex,743.96,5,2,1
cpex,759.009,4,2,1
cpex,595.881,5,2,1
cpex,638.59,4,2,1
cpex,560.34,4,2,1
cpex,590.237,5,2,1
cpex,648.279,5,2,1
cpex,576.648,5,2,1
cpex,737.295,2,2,1
cpex,1304.677,4,4,1
cpex,482.14,3,2,1
cpex,479.413,5,2,1
cpex,764.727,4,2,1
cpex,737.017,3,2,1
cpex,657.793,4,2,1
cpex,738.917,3,2,1
cpex,1278.407,5,4,1
cpex,740.181,5,2,1
cpex,730.994,2,2,1
cpex,619.446,4,2,1
cpex,723.075,4,2,1
cpex,498.87,3,2,1
cpex,746.526,4,2,1
cpex,765.207,3,2,1
cpex,543.402,5,2,1
cpex,675.07,3,2,1
cpex,529.769,5,2,1
cpex,615.827,5,2,1
cpex,444.522,5,2,1
cpex,704.661,4,2,1
cpex,744.929,6,2,1
cpex,278.553,6,2,1
cpex,680.198,2,2,1
cpex,521.793,6,2,1
cpex,715.432,6,2,1
cpex,638.691,5,2,1
cpex,684.332,6,2,1
cpex,734.923,5,2,1
cpex,600.269,6,2,1
cpex,271.971,3,2,1
cpex,671.029,4,2,1
cpex,759.773,4,2,1
cpex,696.814,7,2,1
cpex,668.692,7,2,1
cpex,655.884,4,2,1
cpex,768.869,5,2,1
cpex,521.31,5,2,1
cpex,639.073,5,2,1
cpex,435.186,6,2,1
cpex,498.398,4,2,1
cpex,738.035,3,2,1
cpex,624.818,5,2,1
cpex,604.453,3,2,1
cpex,635.756,7,2,1
cpex,730.634,2,2,1
cpex,630.174,5,2,1
cpex,282.736,4,2,1
cpex,500.549,6,2,1
cpex,547.36,3,2,1
cpex,651.666,5,2,1
cpex,642.328,3,2,1
cpex,463.311,6,2,1
cpex,643.135,6,2,1
cpex,628.956,4,2,1
cpex,720.898,7,2,1
cpex,543.823,6,2,1
cpex,743.893,4,2,1
cpex,643.049,5,2,1
cpex,494.348,4,2,1
cpex,1516.664,6,4,1
cpex,1226.356,5,4,1
cpex,492.666,4,2,1
cpex,661.916,6,2,1
cpex,645.934,5,2,1
cpex,498.194,4,2,1
cpex,524.428,3,2,1
cpex,482.65,4,2,1
cpex,1135.712,6,4,1
cpex,529.377,4,2,1
cpex,739.385,3,2,1
cpex,790.941,5,2,1
cpex,768.852,5,2,1
cpex,504.937,4,2,1
cpex,641.062,5,2,1
cpex,643.401,2,2,1
cpex,487.268,4,2,1
cpex,630.755,4,2,1
cpex,649.184,4,2,1
cpex,650.331,3,2,1
cpex,1311.62,5,4,1
cpex,1474.478,6,4,1
cpex,1446.446,4,4,1
cpex,1282.082,6,4,1
cpex,648.416,3,2,1
cpex,725.583,6,2,1
cpex,744.531,4,2,1
cpex,1500.13,4,4,1
cpex,660.299,4,2,1
cpex,1445.299,6,4,1
cpex,714.853,3,2,1
cpex,433.503,5,2,1
cpex,701.669,5,2,1
cpex,644.441,5,2,1
cpex,633.578,4,2,1
cpex,773.232,3,2,1
cpex,635.138,4,2,1
cpex,524.041,4,2,1
cpex,592.801,6,2,1
cpex,487.727,6,2,1
cpex,765.594,4,2,1
cpex,735.099,5,2,1
cpex,634.275,7,2,1
cpex,672.812,7,2,1
cpex,647.925,3,2,1
cpex,494.026,5,2,1
cpex,627.09,4,2,1
cpex,766.553,5,2,1
cpex,727.58,3,2,1
cpex,730.421,6,2,1
cpex,478.131,5,2,1
cpex,492.697,4,2,1
cpex,640.48,5,2,1
cpex,729.206,5,2,1
cpex,630.868,4,2,1
cpex,679.263,4,2,1
cpex,1285.544,5,4,1
cpex,639.453,5,2,1
cpex,481.582,5,2,1
cpex,767.582,4,2,1
cpex,639.934,2,2,1
cpex,523.11,3,2,1
cpex,612.263,2,2,1
cpex,1396.687,4,4,1
cpex,722.879,4,2,1
cpex,637.657,4,2,1
cpex,626.196,4,2,1
cpex,553.221,5,2,1
cpex,750.55,5,2,1
cpex,627.855,4,2,1
cpex,741.645,4,2,1
cpex,1050.858,5,4,1
cpex,484.44,6,2,1
cpex,596.521,4,2,1
cpex,593.298,4,2,1
cpex,744.088,5,2,1
cpex,734.409,4,2,1
cpex,595.638,5,2,1
cpex,722.449,5,2,1
cpex,1462.798,7,4,1
cpex,634.022,4,2,1
cpex,718.826,4,2,1
cpex,1031.476,4,4,1
cpex,1308.188,5,4,1
cpex,275.496,5,2,1
cpex,968.726,6,4,1
cpex,624.376,6,2,1
cpex,511.012,6,2,1
cpex,727.092,6,2,1
cpex,467.45,5,2,1
cpex,745.307,6,2,1
cpex,1294.227,4,4,1
cpex,468.566,6,2,1
cpex,736.643,4,2,1
cpex,506.75,6,2,1
cpex,542.367,4,2,1
cpex,639.243,5,2,1
cpex,725.767,4,2,1
cpex,588.016,5,2,1
cpex,662.51,4,2,1
cpex,737.094,3,2,1
cpex,1463.368,5,4,1
cpex,658.679,4,2,1
cpex,1057.959,4,4,1
cpex,1246.988,5,4,1
