protocol,latency,hops,oob_interaction,correct
cpex,606.655,5,2,1
cpex,596.491,4,2,1
cpex,591.552,5,2,1
cpex,634.234,5,2,1
cpex,1211.909,7,4,1
cpex,546.934,4,2,1
cpex,692.478,4,2,1
cpex,1112.546,4,4,1
cpex,1217.107,5,4,1
cpex,570.715,5,2,1
cpex,957.593,6,4,1
cpex,351.692,6,2,1
cpex,652.302,6,2,1
cpex,582.133,6,2,1
cpex,452.672,5,2,1
cpex,618.575,6,2,1
cpex,1162.158,4,4,1
cpex,615.21,6,2,1
cpex,596.846,4,2,1
cpex,572.057,6,2,1
cpex,553.583,4,2,1
cpex,488.382,5,2,1
cpex,489.637,4,2,1
cpex,567.867,5,2,1
cpex,358.697,4,2,1
cpex,551.245,3,2,1
cpex,1138.913,5,4,1
cpex,557.997,4,2,1
cpex,1212.612,4,4,1
cpex,1121.958,5,4,1
