protocol,latency,hops,oob_interaction,correct
jodi,448.323,3,2,1
jodi,357.899,3,2,1
jodi,528.8,4,2,1
jodi,493.328,4,2,1
jodi,477.196,4,2,1
jodi,355.153,5,2,1
jodi,351.895,6,2,1
jodi,376.246,5,2,1
jodi,388.325,5,2,1
jodi,412.594,7,2,1
jodi,564.821,5,2,1
jodi,561.548,6,2,1
jodi,435.86,8,2,1
jodi,310.188,4,2,1
jodi,394.928,5,2,1
jodi,428.324,4,2,1
jodi,344.665,4,2,1
jodi,337.387,5,2,1
jodi,280.835,7,2,1
jodi,406.006,4,2,1
jodi,398.371,5,2,1
jodi,470.648,6,2,1
jodi,624.11,6,2,1
jodi,567.904,6,2,1
jodi,424.91,4,2,1
jodi,464.738,4,2,1
jodi,342.488,4,2,1
jodi,355.792,5,2,1
jodi,347.131,6,2,1
jodi,420.639,3,2,1
jodi,357.278,4,2,1
jodi,472.499,7,2,1
jodi,411.974,6,2,1
jodi,285.892,3,2,1
jodi,403.38,3,2,1
jodi,589.311,5,2,1
jodi,399.395,5,2,1
jodi,327.493,3,2,1
jodi,298.904,4,2,1
jodi,392.036,5,2,1
jodi,487.441,5,2,1
jodi,272.296,5,2,1
jodi,640.593,5,2,1
jodi,350.522,5,2,1
jodi,392.939,5,2,1
jodi,269.942,3,2,1
jodi,472.079,5,2,1
jodi,621.936,4,2,1
jodi,398.004,6,2,1
jodi,382.269,5,2,1
jodi,422.473,3,2,1
jodi,386.813,4,2,1
jodi,405.92,6,2,1
jodi,392.087,5,2,1
jodi,493.049,5,2,1
jodi,321.518,4,2,1
jodi,308.491,5,2,1
jodi,349.42,3,2,1
jodi,647.84,2,2,1
jodi,297.267,3,2,1
jodi,389.081,2,2,1
jodi,357.819,4,2,1
jodi,811.934,5,2,1
jodi,348.703,6,2,1
jodi,366.363,3,2,1
jodi,332.261,8,2,1
jodi,480.288,6,2,1
jodi,508.283,5,2,1
jodi,425.833,3,2,1
jodi,346.019,2,2,1
jodi,354.686,6,2,1
jodi,522.239,4,2,1
jodi,370.612,2,2,1
jodi,403.807,3,2,1
jodi,305.455,5,2,1
jodi,467.793,3,2,1
